"SWSN_ID","SWSN_Site","Type","Count","BegAge","EndAge","BegType","EndType"
665,"Aragon","Alma Series type",6.00,1050,1225,300,1000
665,"Aragon","Cibola White Ware, Undifferentiated",4.00,1050,1225,550,1325
665,"Aragon","Mogollon Corrugated Brown Ware, Undifferentiated",1.00,1050,1225,800,1400
665,"Aragon","Mogollon Indented Corrugated Brown Ware",2.00,1050,1225,1000,1400
665,"Aragon","Mogollon Patterned Corrugated Brown Ware, Smudged",1.00,1050,1225,1000,1400
665,"Aragon","Mogollon Plain Brown Ware",1.00,1050,1225,300,1400
665,"Aragon","Mogollon Plain Corrugated Brown Ware",1.00,1050,1225,900,1400
665,"Aragon","Mogollon Plain Corrugated Brown Ware, Smudged",1.00,1050,1225,900,1400
665,"Aragon","Puerco Black-on-white",1.00,1050,1225,1030,1200
665,"Aragon","Red Mesa Black-on-white",3.00,1050,1225,880,1040
665,"Aragon","Red Ware type, Undifferentiated",2.00,1050,1225,700,1700
665,"Aragon","Reserve Black-on-white",1.00,1050,1225,1050,1200
665,"Aragon","San Francisco Red",1.00,1050,1225,550,950
665,"Aragon","Snowflake Black-on-white",3.00,1050,1225,1100,1275
665,"Aragon","St. Johns Polychrome",1.00,1050,1225,1200,1300
665,"Aragon","Tularosa Fillet Rim",4.00,1050,1225,1100,1350
665,"Aragon","Wingate Black-on-red",2.00,1050,1225,1050,1225
665,"Aragon","Wingate Polychrome",1.00,1050,1225,1100,1225
708,"Aztec","Alma Series type",1.00,1050,1275,300,1000
708,"Aztec","Aztec Black",2.00,1050,1275,1200,1300
708,"Aztec","Bancos Black-on-white",2.00,1050,1275,825,1000
708,"Aztec","Black Mesa Black-on-white",6.00,1050,1275,900,1100
708,"Aztec","Black-on-red, Undifferentiated",20.00,1050,1275,700,1700
708,"Aztec","Blue Shale Corrugated",4.00,1050,1275,925,1150
708,"Aztec","Brimhall Black-on-white",1.00,1050,1275,1040,1150
708,"Aztec","Cameron Polychrome",14.00,1050,1275,1040,1170
708,"Aztec","Cedar Creek Polychrome",1.00,1050,1275,1300,1350
708,"Aztec","Chaco Black-on-white",31.00,1050,1275,1075,1150
708,"Aztec","Chaco-McElmo Black-on-white (carbon paint)",480.00,1050,1275,1090,1175
708,"Aztec","Chuska Black-on-white",21.00,1050,1275,1040,1125
708,"Aztec","Cibola BMIII/PI White Ware, Type Undifferentiated",2.00,1050,1275,550,900
708,"Aztec","Cibola PII White Ware, Type Undifferentiated",87.00,1050,1275,880,1100
708,"Aztec","Cibola PII/PIII White Ware, Type Undifferentiated",5.00,1050,1275,880,1300
708,"Aztec","Cibola PIII White Ware, Type Undifferentiated",1237.00,1050,1275,1100,1300
708,"Aztec","Citadel Polychrome",14.00,1050,1275,1040,1200
708,"Aztec","Corrugated Gray Ware, Undifferentiated",3810.00,1050,1275,800,1400
708,"Aztec","Cortez Black-on-white",11.00,1050,1275,880,1060
708,"Aztec","Crumbled House Black-on-white",8.00,1050,1275,1150,1300
708,"Aztec","Dogoszhi Black-on-white",16.00,1050,1275,1040,1210
708,"Aztec","Dogoszhi Polychrome",45.00,1050,1275,1040,1320
708,"Aztec","Dolores Corrugated",3.00,1050,1275,1100,1200
708,"Aztec","Escavada Black-on-white",82.00,1050,1275,1000,1100
708,"Aztec","Flagstaff Black-on-white",3.00,1050,1275,1150,1220
708,"Aztec","Gallup Black-on-white",150.00,1050,1275,1040,1150
708,"Aztec","Hunter Corrugated",2.00,1050,1275,1100,1300
708,"Aztec","Kayenta Polychrome",1.00,1050,1275,1250,1320
708,"Aztec","Mancos Black-on-white",406.00,1050,1275,980,1180
708,"Aztec","Mancos Corrugated",1.00,1050,1275,920,1180
708,"Aztec","Mancos Gray",2.00,1050,1275,880,1060
708,"Aztec","McElmo Black-on-white",1107.00,1050,1275,1060,1260
708,"Aztec","McElmo/Mesa Verde Black-on-white",119.00,1050,1275,1060,1280
708,"Aztec","Medicine Black-on-red",5.00,1050,1275,1040,1170
708,"Aztec","Mesa Verde Black-on-white",2304.00,1050,1275,1180,1280
708,"Aztec","Mesa Verde Corrugated Gray Ware, Undifferentiated",2.00,1050,1275,920,1280
708,"Aztec","Mimbres Style III Black-on-white (Classic)",1.00,1050,1275,1010,1130
708,"Aztec","Moccasin Gray",2.00,1050,1275,800,980
708,"Aztec","Mogollon Patterned Corrugated Brown Ware",2.00,1050,1275,1000,1400
708,"Aztec","Mogollon Plain Brown Ware, Smudged",2.00,1050,1275,300,1400
708,"Aztec","Mudware, Undifferentiated",2.00,1050,1275,400,1400
708,"Aztec","Naschitti Black-on-white",2.00,1050,1275,900,1000
708,"Aztec","Nava Black-on-white",33.00,1050,1275,1100,1275
708,"Aztec","Newcomb Black-on-white",1.00,1050,1275,875,1000
708,"Aztec","Piedra Black-on-white",1.00,1050,1275,800,920
708,"Aztec","PII Gray Rim, Type Undifferentiated",24.00,1050,1275,900,1100
708,"Aztec","PII/PIII Gray Rim, Type Undifferentiated",166.00,1050,1275,900,1300
708,"Aztec","PIII Gray Rim, Type Undifferentiated",15.00,1050,1275,1100,1300
708,"Aztec","Plain Brown Smudged, Undifferentiated",1.00,1050,1275,400,1450
708,"Aztec","Plain Brown Ware, Undifferentiated",30.00,1050,1275,400,1450
708,"Aztec","Plain Gray Ware, Undifferentiated",176.00,1050,1275,500,1300
708,"Aztec","Polacca Black-on-white",1.00,1050,1275,1150,1250
708,"Aztec","Polychrome, Undifferentiated",3.00,1050,1275,700,1900
708,"Aztec","Puerco Black-on-red",141.00,1050,1275,1000,1175
708,"Aztec","Puerco Black-on-white",7.00,1050,1275,1030,1200
708,"Aztec","Red Mesa Black-on-white",5.00,1050,1275,880,1040
708,"Aztec","Red Ware type, Undifferentiated",29.00,1050,1275,700,1700
708,"Aztec","Reserve Black-on-white",8.00,1050,1275,1050,1200
708,"Aztec","Showlow Red",63.00,1050,1275,1000,1100
708,"Aztec","Snowflake Black-on-white",1.00,1050,1275,1100,1275
708,"Aztec","Sosi Black-on-white",13.00,1050,1275,1070,1180
708,"Aztec","St. Johns Black-on-red",45.00,1050,1275,1200,1300
708,"Aztec","St. Johns Polychrome",86.00,1050,1275,1200,1300
708,"Aztec","Taylor Black-on-white",8.00,1050,1275,1000,1100
708,"Aztec","Toadlena Black-on-white",35.00,1050,1275,975,1125
708,"Aztec","Tsegi Black-on-orange",2.00,1050,1275,1225,1300
708,"Aztec","Tsegi Orange",1.00,1050,1275,1250,1300
708,"Aztec","Tsegi Red-on-orange",1.00,1050,1275,1200,1300
708,"Aztec","Tularosa Black-on-white",1.00,1050,1275,1180,1300
708,"Aztec","Tularosa Fillet Rim",2.00,1050,1275,1100,1350
708,"Aztec","Tusayan Black-on-red",84.00,1050,1275,1045,1240
708,"Aztec","Tusayan Polychrome",2.00,1050,1275,1110,1320
708,"Aztec","Type, Undifferentiated",9.00,1050,1275,200,1900
708,"Aztec","White Mountain type, Type Undifferentiated; Early",164.00,1050,1275,1000,1300
708,"Aztec","White ware, Undifferentiated",2115.00,1050,1275,550,1900
708,"Aztec","Wingate Black-on-red",80.00,1050,1275,1050,1225
708,"Aztec","Wingate Polychrome",145.00,1050,1275,1100,1225
708,"Aztec","Woodruff Smudged",11.00,1050,1275,500,1100
720,"Pueblo Pintado","Black Mesa/Sosi Black-on-white",4.00,1000,1300,1000,1180
720,"Pueblo Pintado","Brimhall Black-on-white",1.00,1000,1300,1040,1150
720,"Pueblo Pintado","Chaco Black-on-white",11.00,1000,1300,1075,1150
720,"Pueblo Pintado","Chaco-McElmo Black-on-white (carbon paint)",29.00,1000,1300,1090,1175
720,"Pueblo Pintado","Chuska Black-on-white",2.00,1000,1300,1040,1125
720,"Pueblo Pintado","Chuska Carbon Painted White Ware, Undifferentiated",8.00,1000,1300,800,1300
720,"Pueblo Pintado","Chuska Indented Corrugated Gray",41.00,1000,1300,1040,1300
720,"Pueblo Pintado","Chuska White Ware type, Undifferentiated",10.00,1000,1300,800,1300
720,"Pueblo Pintado","Cibola Black-on-white, Undifferentiated",247.00,1000,1300,550,1325
720,"Pueblo Pintado","Cibola Indented Corrugated Gray",120.00,1000,1300,1040,1400
720,"Pueblo Pintado","Cibola Neckbanded Gray",30.00,1000,1300,850,1025
720,"Pueblo Pintado","Cibola Plain Gray",95.00,1000,1300,550,1040
720,"Pueblo Pintado","Cibola White Ware, Undifferentiated",275.00,1000,1300,550,1325
720,"Pueblo Pintado","Corrugated Gray Ware, Undifferentiated",371.00,1000,1300,800,1400
720,"Pueblo Pintado","Deadmans (La Plata) Black-on-red",1.00,1000,1300,880,1050
720,"Pueblo Pintado","Escavada Black-on-white",7.00,1000,1300,1000,1100
720,"Pueblo Pintado","Escavada-Puerco Black-on-white",11.00,1000,1300,1000,1100
720,"Pueblo Pintado","Gallup Black-on-white",144.00,1000,1300,1040,1150
720,"Pueblo Pintado","Indented Corrugated Gray Ware, Undifferentiated",458.00,1000,1300,950,1400
720,"Pueblo Pintado","Kana-a Black-on-white",3.00,1000,1300,825,1000
720,"Pueblo Pintado","Kiatuthlanna Black-on-white",1.00,1000,1300,850,925
720,"Pueblo Pintado","Kiatuthlanna-Red Mesa Black-on-white",1.00,1000,1300,850,1040
720,"Pueblo Pintado","Mancos Black-on-white",17.00,1000,1300,980,1180
720,"Pueblo Pintado","McElmo Black-on-white",43.00,1000,1300,1060,1260
720,"Pueblo Pintado","McElmo/Mesa Verde Black-on-white",49.00,1000,1300,1060,1280
720,"Pueblo Pintado","Mesa Verde Black-on-white",38.00,1000,1300,1180,1280
720,"Pueblo Pintado","Mesa Verde White Ware, Undifferentiated",52.00,1000,1300,575,1280
720,"Pueblo Pintado","Narrow Neckbanded Gray Ware, Type Undifferentiated",159.00,1000,1300,900,1025
720,"Pueblo Pintado","PII Gray Rim, Type Undifferentiated",21.00,1000,1300,900,1100
720,"Pueblo Pintado","PII/PIII Gray Rim, Type Undifferentiated",10.00,1000,1300,900,1300
720,"Pueblo Pintado","PII/PIII White Ware, Type Undifferentiated",131.00,1000,1300,900,1300
720,"Pueblo Pintado","PIII Gray Rim, Type Undifferentiated",7.00,1000,1300,1100,1300
720,"Pueblo Pintado","Plain Gray Ware, Undifferentiated",422.00,1000,1300,500,1300
720,"Pueblo Pintado","Puerco Black-on-red",11.00,1000,1300,1000,1175
720,"Pueblo Pintado","Puerco Black-on-white",30.00,1000,1300,1030,1200
720,"Pueblo Pintado","Red Mesa Black-on-white",131.00,1000,1300,880,1040
720,"Pueblo Pintado","Toadlena Black-on-white",3.00,1000,1300,975,1125
720,"Pueblo Pintado","White Mountain type, Type Undifferentiated; Early",1.00,1000,1300,1000,1300
720,"Pueblo Pintado","White ware, Undifferentiated",227.00,1000,1300,550,1900
720,"Pueblo Pintado","Wide Neckbanded Gray Ware, Type Undifferentiated",42.00,1000,1300,850,925
720,"Pueblo Pintado","Woodruff Smudged",8.00,1000,1300,500,1100
727,"Morris 39","Bluff Black-on-red",4.00,875,1300,800,925
727,"Morris 39","Captain Tom Corrugated",1.00,875,1300,890,1000
727,"Morris 39","Chaco Black-on-white",1.00,875,1300,1075,1150
727,"Morris 39","Chaco-McElmo Black-on-white (carbon paint)",1.00,875,1300,1090,1175
727,"Morris 39","Chapin Gray",1.00,875,1300,575,980
727,"Morris 39","Citadel Polychrome",1.00,875,1300,1040,1200
727,"Morris 39","Corrugated Gray Ware, Undifferentiated",4.00,875,1300,800,1400
727,"Morris 39","Cortez Black-on-white",116.00,875,1300,880,1060
727,"Morris 39","Deadmans (La Plata) Black-on-red",5.00,875,1300,880,1050
727,"Morris 39","Escavada Black-on-white",5.00,875,1300,1000,1100
727,"Morris 39","Gallup Black-on-white",7.00,875,1300,1040,1150
727,"Morris 39","Kiatuthlanna Black-on-white",1.00,875,1300,850,925
727,"Morris 39","Mancos Black-on-white",85.00,875,1300,980,1180
727,"Morris 39","McElmo Black-on-white",20.00,875,1300,1060,1260
727,"Morris 39","Mesa Verde Black-on-white",4.00,875,1300,1180,1280
727,"Morris 39","Naschitti Black-on-white",2.00,875,1300,900,1000
727,"Morris 39","Neck Indented Corrugated Gray Ware, Type Undifferentiated",1.00,875,1300,950,1025
727,"Morris 39","Newcomb Black-on-white",3.00,875,1300,875,1000
727,"Morris 39","PI White Ware, Type Undifferentiated",1.00,875,1300,700,900
727,"Morris 39","PII Gray Rim, Type Undifferentiated",4.00,875,1300,900,1100
727,"Morris 39","PII White Ware, Type Undifferentiated",5.00,875,1300,900,1100
727,"Morris 39","PII/PIII Gray Rim, Type Undifferentiated",3.00,875,1300,900,1300
727,"Morris 39","PIII White Ware, Type Undifferentiated",14.00,875,1300,1100,1300
727,"Morris 39","Puerco Black-on-white",1.00,875,1300,1030,1200
727,"Morris 39","Red Mesa Black-on-white",32.00,875,1300,880,1040
727,"Morris 39","Red Ware type, Undifferentiated",9.00,875,1300,700,1700
727,"Morris 39","Showlow Red",3.00,875,1300,1000,1100
727,"Morris 39","Taylor Black-on-white",1.00,875,1300,1000,1100
727,"Morris 39","Toadlena Black-on-white",1.00,875,1300,975,1125
727,"Morris 39","Tunicha Black-on-white",1.00,875,1300,850,900
727,"Morris 39","Type, Undifferentiated",3238.00,875,1300,200,1900
727,"Morris 39","White ware, Undifferentiated",979.00,875,1300,550,1900
727,"Morris 39","Wingate Black-on-red",2.00,875,1300,1050,1225
728,"Holmes Group","Abajo Red-on-orange",1.00,975,1250,760,880
728,"Holmes Group","Bluff Black-on-red",1.00,975,1250,800,925
728,"Holmes Group","Brimhall Black-on-white",3.00,975,1250,1040,1150
728,"Holmes Group","Chaco-McElmo Black-on-white (carbon paint)",3.00,975,1250,1090,1175
728,"Holmes Group","Corrugated Gray Ware, Undifferentiated",40.00,975,1250,800,1400
728,"Holmes Group","Cortez Black-on-white",5.00,975,1250,880,1060
728,"Holmes Group","Escavada Black-on-white",1.00,975,1250,1000,1100
728,"Holmes Group","Gallup Black-on-white",6.00,975,1250,1040,1150
728,"Holmes Group","Gray Ware, Undifferentiated",1.00,975,1250,400,1400
728,"Holmes Group","Mancos Black-on-white",41.00,975,1250,980,1180
728,"Holmes Group","Mancos Corrugated",1.00,975,1250,920,1180
728,"Holmes Group","McElmo Black-on-white",26.00,975,1250,1060,1260
728,"Holmes Group","Mesa Verde Black-on-white",11.00,975,1250,1180,1280
728,"Holmes Group","PII Gray Rim, Type Undifferentiated",9.00,975,1250,900,1100
728,"Holmes Group","PII White Ware, Type Undifferentiated",5.00,975,1250,900,1100
728,"Holmes Group","Plain Gray Ware, Undifferentiated",13.00,975,1250,500,1300
728,"Holmes Group","Red Mesa Black-on-white",1.00,975,1250,880,1040
728,"Holmes Group","Red Ware type, Undifferentiated",1.00,975,1250,700,1700
728,"Holmes Group","Showlow Red",1.00,975,1250,1000,1100
728,"Holmes Group","Type, Undifferentiated",1209.00,975,1250,200,1900
728,"Holmes Group","White ware, Undifferentiated",530.00,975,1250,550,1900
730,"Flora Vista","Blue Shale Corrugated",2.00,1175,1275,925,1150
730,"Flora Vista","Chaco Corrugated",1.00,1175,1275,1050,1100
730,"Flora Vista","Chaco-McElmo Black-on-white (carbon paint)",6.00,1175,1275,1090,1175
730,"Flora Vista","Chuska Black-on-white",1.00,1175,1275,1040,1125
730,"Flora Vista","Corrugated Gray Ware, Undifferentiated",1.00,1175,1275,800,1400
730,"Flora Vista","Cortez Black-on-white",1.00,1175,1275,880,1060
730,"Flora Vista","Escavada Black-on-white",2.00,1175,1275,1000,1100
730,"Flora Vista","Gallup Black-on-white",2.00,1175,1275,1040,1150
730,"Flora Vista","Indented Corrugated Gray Ware, Undifferentiated",166.00,1175,1275,950,1400
730,"Flora Vista","Mancos Black-on-white",7.00,1175,1275,980,1180
730,"Flora Vista","McElmo Black-on-white",77.00,1175,1275,1060,1260
730,"Flora Vista","McElmo/Mesa Verde Black-on-white",3.00,1175,1275,1060,1280
730,"Flora Vista","Mesa Verde Black-on-white",157.00,1175,1275,1180,1280
730,"Flora Vista","PII Gray Rim, Type Undifferentiated",3.00,1175,1275,900,1100
730,"Flora Vista","PII/PIII Gray Rim, Type Undifferentiated",4.00,1175,1275,900,1300
730,"Flora Vista","PIII White Ware, Type Undifferentiated",40.00,1175,1275,1100,1300
730,"Flora Vista","Plain Gray Ware, Undifferentiated",18.00,1175,1275,500,1300
730,"Flora Vista","Puerco Black-on-red",2.00,1175,1275,1000,1175
730,"Flora Vista","Red Mesa Black-on-white",1.00,1175,1275,880,1040
730,"Flora Vista","St. Johns Black-on-red",5.00,1175,1275,1200,1300
730,"Flora Vista","St. Johns Polychrome",4.00,1175,1275,1200,1300
730,"Flora Vista","Toadlena Black-on-white",1.00,1175,1275,975,1125
730,"Flora Vista","Type, Undifferentiated",3796.00,1175,1275,200,1900
730,"Flora Vista","White ware, Undifferentiated",762.00,1175,1275,550,1900
730,"Flora Vista","Wingate Black-on-red",2.00,1175,1275,1050,1225
730,"Flora Vista","Wingate Polychrome",3.00,1175,1275,1100,1225
733,"Jaquez","Blue Shale Corrugated",5.00,1000,1250,925,1150
733,"Jaquez","Bluff Black-on-red",7.00,1000,1250,800,925
733,"Jaquez","Brimhall Black-on-white",9.00,1000,1250,1040,1150
733,"Jaquez","Burnham Black-on-white",2.00,1000,1250,860,1000
733,"Jaquez","Captain Tom Corrugated",1.00,1000,1250,890,1000
733,"Jaquez","Chaco Black-on-white",33.00,1000,1250,1075,1150
733,"Jaquez","Chaco Corrugated",1.00,1000,1250,1050,1100
733,"Jaquez","Chaco-McElmo Black-on-white (carbon paint)",6.00,1000,1250,1090,1175
733,"Jaquez","Chapin Gray",4.00,1000,1250,575,980
733,"Jaquez","Chuska Black-on-white",14.00,1000,1250,1040,1125
733,"Jaquez","Chuska Indented Corrugated Gray",15.00,1000,1250,1040,1300
733,"Jaquez","Cibola PII/PIII White Ware, Type Undifferentiated",1.00,1000,1250,880,1300
733,"Jaquez","Cibola White Ware, Undifferentiated",1.00,1000,1250,550,1325
733,"Jaquez","Corrugated Gray Ware, Undifferentiated",36.00,1000,1250,800,1400
733,"Jaquez","Cortez Black-on-white",37.00,1000,1250,880,1060
733,"Jaquez","Deadmans (La Plata) Black-on-red",5.00,1000,1250,880,1050
733,"Jaquez","Dolores Corrugated",5.00,1000,1250,1100,1200
733,"Jaquez","Drolet Black-on-white",1.00,1000,1250,900,1000
733,"Jaquez","Escavada Black-on-white",53.00,1000,1250,1000,1100
733,"Jaquez","Gallup Black-on-white",89.00,1000,1250,1040,1150
733,"Jaquez","Gray Ware, Undifferentiated",1.00,1000,1250,400,1400
733,"Jaquez","Kiatuthlanna Black-on-white",5.00,1000,1250,850,925
733,"Jaquez","Mancos Black-on-white",246.00,1000,1250,980,1180
733,"Jaquez","Mancos Corrugated",19.00,1000,1250,920,1180
733,"Jaquez","Mancos Gray",1.00,1000,1250,880,1060
733,"Jaquez","McElmo Black-on-white",127.00,1000,1250,1060,1260
733,"Jaquez","Mesa Verde Black-on-white",116.00,1000,1250,1180,1280
733,"Jaquez","Mesa Verde BMIII/PI White Ware, Type Undifferentiated",2.00,1000,1250,575,920
733,"Jaquez","Mesa Verde Corrugated",9.00,1000,1250,1100,1280
733,"Jaquez","Mesa Verde Corrugated Gray Ware, Undifferentiated",106.00,1000,1250,920,1280
733,"Jaquez","Mesa Verde Gray ware, Undifferentiated",23.00,1000,1250,575,1280
733,"Jaquez","Mesa Verde PII/PIII White Ware, Type Undifferentiated",26.00,1000,1250,920,1280
733,"Jaquez","Mesa Verde White Ware, Undifferentiated",14.00,1000,1250,575,1280
733,"Jaquez","Moccasin Gray",3.00,1000,1250,800,980
733,"Jaquez","Mogollon Corrugated, Red-slipped",1.00,1000,1250,1000,1400
733,"Jaquez","Nava Black-on-white",1.00,1000,1250,1100,1275
733,"Jaquez","Newcomb Black-on-white",6.00,1000,1250,875,1000
733,"Jaquez","PI White Ware, Type Undifferentiated",1.00,1000,1250,700,900
733,"Jaquez","Piedra Black-on-white",1.00,1000,1250,800,920
733,"Jaquez","PII Gray Rim, Type Undifferentiated",22.00,1000,1250,900,1100
733,"Jaquez","PII White Ware, Type Undifferentiated",8.00,1000,1250,900,1100
733,"Jaquez","PII/PIII Gray Rim, Type Undifferentiated",9.00,1000,1250,900,1300
733,"Jaquez","PIII White Ware, Type Undifferentiated",3.00,1000,1250,1100,1300
733,"Jaquez","Puerco Black-on-red",6.00,1000,1250,1000,1175
733,"Jaquez","Puerco Black-on-white",11.00,1000,1250,1030,1200
733,"Jaquez","Red Mesa Black-on-white",11.00,1000,1250,880,1040
733,"Jaquez","Red Ware type, Undifferentiated",12.00,1000,1250,700,1700
733,"Jaquez","Reserve Black-on-white",11.00,1000,1250,1050,1200
733,"Jaquez","San Juan Red ware, Undifferentiated",1.00,1000,1250,700,1050
733,"Jaquez","Showlow Red",1.00,1000,1250,1000,1100
733,"Jaquez","St. Johns Black-on-red",1.00,1000,1250,1200,1300
733,"Jaquez","St. Johns Polychrome",3.00,1000,1250,1200,1300
733,"Jaquez","Taylor Black-on-white",6.00,1000,1250,1000,1100
733,"Jaquez","Toadlena Black-on-white",22.00,1000,1250,975,1125
733,"Jaquez","Tusayan Black-on-red",2.00,1000,1250,1045,1240
733,"Jaquez","Type, Undifferentiated",1325.00,1000,1250,200,1900
733,"Jaquez","Undecorated Type, Undifferentiated",3.00,1000,1250,200,1900
733,"Jaquez","White Mountain type, Type Undifferentiated; Early",12.00,1000,1250,1000,1300
733,"Jaquez","White ware, Undifferentiated",532.00,1000,1250,550,1900
733,"Jaquez","Wingate Black-on-red",5.00,1000,1250,1050,1225
733,"Jaquez","Wingate Polychrome",7.00,1000,1250,1100,1225
734,"Fort Wingate","Chaco Black-on-white",2.00,875,1150,1075,1150
734,"Fort Wingate","Chuska Black-on-white",1.00,875,1150,1040,1125
734,"Fort Wingate","Chuska White Ware type, Undifferentiated",1.00,875,1150,800,1300
734,"Fort Wingate","Cibola Black-on-white, Undifferentiated",5.00,875,1150,550,1325
734,"Fort Wingate","Cibola Clapboard Corrugated Gray",44.00,875,1150,900,1100
734,"Fort Wingate","Cibola Corrugated Gray Ware, Undifferentiated",1.00,875,1150,900,1400
734,"Fort Wingate","Cibola Indented Corrugated Gray",22.00,875,1150,1040,1400
734,"Fort Wingate","Cibola Neckbanded Gray",27.00,875,1150,850,1025
734,"Fort Wingate","Cibola Plain Gray",221.00,875,1150,550,1040
734,"Fort Wingate","Escavada Black-on-white",6.00,875,1150,1000,1100
734,"Fort Wingate","Escavada-Puerco Black-on-white",11.00,875,1150,1000,1100
734,"Fort Wingate","Gallup Black-on-white",2.00,875,1150,1040,1150
734,"Fort Wingate","Naschitti Black-on-white",1.00,875,1150,900,1000
734,"Fort Wingate","Puerco Black-on-red",1.00,875,1150,1000,1175
734,"Fort Wingate","Red Mesa Black-on-white",133.00,875,1150,880,1040
734,"Fort Wingate","St. Johns Polychrome",1.00,875,1150,1200,1300
734,"Fort Wingate","Tularosa Black-on-white",1.00,875,1150,1180,1300
734,"Fort Wingate","White Mountain type, Type Undifferentiated; Early",3.00,875,1150,1000,1300
734,"Fort Wingate","White ware, Undifferentiated",35.00,875,1150,550,1900
734,"Fort Wingate","Wide Neckbanded Gray Ware, Type Undifferentiated",22.00,875,1150,850,925
734,"Fort Wingate","Wingate Black-on-red",13.00,875,1150,1050,1225
734,"Fort Wingate","Wingate Polychrome",1.00,875,1150,1100,1225
735,"Newcomb Community","Bennett Gray",1.00,975,1175,700,850
735,"Newcomb Community","Blue Shale Corrugated",6.00,975,1175,925,1150
735,"Newcomb Community","Captain Tom Corrugated",2.00,975,1175,890,1000
735,"Newcomb Community","Chuska Black-on-white",4.00,975,1175,1040,1125
735,"Newcomb Community","Chuska Indented Corrugated Gray",86.00,975,1175,1040,1300
735,"Newcomb Community","Chuska White Ware type, Undifferentiated",18.00,975,1175,800,1300
735,"Newcomb Community","Cibola Black-on-white, Undifferentiated",3.00,975,1175,550,1325
735,"Newcomb Community","Dogoszhi Black-on-white",1.00,975,1175,1040,1210
735,"Newcomb Community","Escavada-Puerco Black-on-white",1.00,975,1175,1000,1100
735,"Newcomb Community","Gallup Black-on-white",3.00,975,1175,1040,1150
735,"Newcomb Community","Mancos Corrugated",1.00,975,1175,920,1180
735,"Newcomb Community","McElmo Black-on-white",2.00,975,1175,1060,1260
735,"Newcomb Community","Newcomb Black-on-white",3.00,975,1175,875,1000
735,"Newcomb Community","San Juan Red ware, Undifferentiated",1.00,975,1175,700,1050
735,"Newcomb Community","Sosi Black-on-white",1.00,975,1175,1070,1180
735,"Newcomb Community","Taylor Black-on-white",1.00,975,1175,1000,1100
735,"Newcomb Community","Toadlena Black-on-white",3.00,975,1175,975,1125
735,"Newcomb Community","White ware, Undifferentiated",2.00,975,1175,550,1900
743,"Twin Angels","Blue Shale Corrugated",84.00,975,1300,925,1150
743,"Twin Angels","Brimhall Black-on-white",3.00,975,1300,1040,1150
743,"Twin Angels","Captain Tom Corrugated",8.00,975,1300,890,1000
743,"Twin Angels","Chaco Black-on-white",14.00,975,1300,1075,1150
743,"Twin Angels","Chaco Corrugated",34.00,975,1300,1050,1100
743,"Twin Angels","Chaco-McElmo Black-on-white (carbon paint)",5.00,975,1300,1090,1175
743,"Twin Angels","Chuska Black-on-white",5.00,975,1300,1040,1125
743,"Twin Angels","Chuska White Ware type, Undifferentiated",1.00,975,1300,800,1300
743,"Twin Angels","Cibola Corrugated Gray Ware, Undifferentiated",2.00,975,1300,900,1400
743,"Twin Angels","Cibola PII Gray Ware, Type Undifferentiated",21.00,975,1300,950,1100
743,"Twin Angels","Coolidge Corrugated",20.00,975,1300,1050,1100
743,"Twin Angels","Corrugated Gray Ware, Undifferentiated",3.00,975,1300,800,1400
743,"Twin Angels","Cortez Black-on-white",2.00,975,1300,880,1060
743,"Twin Angels","Dinetah Gray",6.00,975,1300,1500,1750
743,"Twin Angels","Escavada Black-on-white",22.00,975,1300,1000,1100
743,"Twin Angels","Gallup Black-on-white",12.00,975,1300,1040,1150
743,"Twin Angels","Hunter Corrugated",12.00,975,1300,1100,1300
743,"Twin Angels","Mancos Black-on-white",2.00,975,1300,980,1180
743,"Twin Angels","Mancos Corrugated",4.00,975,1300,920,1180
743,"Twin Angels","McElmo Black-on-white",18.00,975,1300,1060,1260
743,"Twin Angels","Nava Black-on-white",20.00,975,1300,1100,1275
743,"Twin Angels","Newcomb Black-on-white",9.00,975,1300,875,1000
743,"Twin Angels","Newcomb Corrugated",9.00,975,1300,875,950
743,"Twin Angels","PII Gray Rim, Type Undifferentiated",49.00,975,1300,900,1100
743,"Twin Angels","PII White Ware, Type Undifferentiated",38.00,975,1300,900,1100
743,"Twin Angels","Plain Gray Ware, Undifferentiated",14.00,975,1300,500,1300
743,"Twin Angels","Puerco Black-on-red",3.00,975,1300,1000,1175
743,"Twin Angels","Puerco Black-on-white",2.00,975,1300,1030,1200
743,"Twin Angels","Taylor Black-on-white",4.00,975,1300,1000,1100
743,"Twin Angels","Toadlena Black-on-white",1.00,975,1300,975,1125
743,"Twin Angels","Tusayan Black-on-red",2.00,975,1300,1045,1240
743,"Twin Angels","White Mountain type, Type Undifferentiated; Early",1.00,975,1300,1000,1300
743,"Twin Angels","White ware, Undifferentiated",72.00,975,1300,550,1900
743,"Twin Angels","Wingate Black-on-red",1.00,975,1300,1050,1225
745,"Lizard House--Cebolleta Mesa","Cebolleta Black-on-white",9.00,1175,1300,1000,1200
745,"Lizard House--Cebolleta Mesa","Cibola Indented Corrugated Gray",92.00,1175,1300,1040,1400
745,"Lizard House--Cebolleta Mesa","Cibola Plain Gray",4.00,1175,1300,550,1040
745,"Lizard House--Cebolleta Mesa","Cibola White Ware, Undifferentiated",24.00,1175,1300,550,1325
745,"Lizard House--Cebolleta Mesa","Socorro Black-on-white",2.00,1175,1300,1050,1300
