"SWSN_ID","Site","Type","unapportioned","P800","P825","P850","P875","P900","P925","P950","P975","P1000","P1025","P1050","P1075","P1100","P1125","P1150","P1175","P1200","P1225","P1250","P1275"
"665","1240","Garcia Ranch","Corrugated Gray Ware, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.9468","10.0734","9.011","7.8499","6.6471","5.4718"
"666","1240","Garcia Ranch","Decorated Type, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.8623","8.7591","8.6233","8.4566","8.2607","8.038"
"667","1240","Garcia Ranch","Heshotauthla Black-on-red","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"668","1240","Garcia Ranch","Heshotauthla Polychrome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27"
"669","1240","Garcia Ranch","Kiet Siel Polychrome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3341","0.6659"
"670","1240","Garcia Ranch","Klagetoh Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7"
"671","1240","Garcia Ranch","Kwakina Polychrome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18"
"672","1240","Garcia Ranch","Mogollon Brown ware, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8236","0.7914","0.7308","0.6484","0.5528","0.4529"
"673","1240","Garcia Ranch","Mogollon Corrugated Brown Ware, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.006","6.4469","5.7671","5.0239","4.2542","3.5019"
"674","1240","Garcia Ranch","Mogollon Indented Corrugated Brown Ware","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.4413","6.8545","6.8545","6.4413","5.6881","4.7202"
"675","1240","Garcia Ranch","Mogollon Indented Corrugated Brown Ware, Smudged","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3927","1.4821","1.4821","1.3927","1.2299","1.0206"
"676","1240","Garcia Ranch","Mogollon Patterned Corrugated Brown Ware","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8704","0.9263","0.9263","0.8704","0.7687","0.6379"
"677","1240","Garcia Ranch","Mogollon Patterned Corrugated Brown Ware, Smudged","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3482","0.3705","0.3705","0.3482","0.3075","0.2551"
"678","1240","Garcia Ranch","Mogollon Plain Brown Ware, Smudged","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4383","0.3936","0.3507","0.3098","0.2717","0.2359"
"679","1240","Garcia Ranch","Mogollon Plain Corrugated Brown Ware","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4413","1.385","1.2789","1.1347","0.9675","0.7926"
"680","1240","Garcia Ranch","Mogollon Plain Corrugated Brown Ware, Smudged","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0295","0.9893","0.9135","0.8105","0.691","0.5661"
"681","1240","Garcia Ranch","North Plains Black-on-red","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1424","0.3576","0.3576","0.1424"
"682","1240","Garcia Ranch","Pinedale Black-on-red","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31"
"683","1240","Garcia Ranch","Pinedale Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.1539","77.8461"
"684","1240","Garcia Ranch","Pinedale Polychrome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31"
"685","1240","Garcia Ranch","Pinto Polychrome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"686","1240","Garcia Ranch","Plain Gray Ware, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.63","6.4265","5.3291","4.3506","3.4968","2.767"
"687","1240","Garcia Ranch","Polychrome, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4687","0.4858","0.4989","0.5094","0.5171","0.5201"
"688","1240","Garcia Ranch","Puerco Black-on-red","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0"
"689","1240","Garcia Ranch","Puerco Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.5322","2.4678","0","0","0","0"
"690","1240","Garcia Ranch","Puerco Valley Corrugated Gray Ware, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.6952","23.5093","18.5078","14.0009","10.1776","7.1092"
"691","1240","Garcia Ranch","Puerco Valley Gray Ware, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.222","1.8944","1.5925","1.3235","1.0865","0.881"
"692","1240","Garcia Ranch","Red Ware type, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8483","1.8668","1.8668","1.8483","1.8117","1.7582"
"693","1240","Garcia Ranch","Reserve Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.7414","6.2586","0","0","0","0"
"694","1240","Garcia Ranch","Showlow Black-on-red","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6915","0.3085","0","0","0","0"
"695","1240","Garcia Ranch","Snowflake Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.4187","5.1795","4.4187","2.7438","1.2393","0"
"696","1240","Garcia Ranch","Springerville Polychrome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"697","1240","Garcia Ranch","St. Johns Black-on-red","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.086","42.914","42.914","17.086"
"698","1240","Garcia Ranch","St. Johns Polychrome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.4867","64.0133","64.0133","25.4867"
"699","1240","Garcia Ranch","Tularosa Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27.6879","87.8846","130.2204","100.2056","40.0015"
"700","1240","Garcia Ranch","Tusayan Gray Ware, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2742","0.2283","0.187","0.1508","0.1195","0.0402"
"701","1240","Garcia Ranch","Type, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5275","0.5185","0.5087","0.4957","0.4822","0.4674"
"702","1240","Garcia Ranch","Undecorated Type, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.9237","4.8393","4.748","4.6264","4.5002","4.3623"
"703","1240","Garcia Ranch","White Mountain type, Type Undifferentiated; Early","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.0268","8.0882","6.4878","4.6631","3.003","1.7312"
"704","1240","Garcia Ranch","White Mountain type, Type Undifferentiated; Late","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"705","1240","Garcia Ranch","White Mountain type, Undifferentiated; Zuni Glaze","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"706","1240","Garcia Ranch","White ware, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.8352","19.0172","19.1476","19.1476","19.0172","18.8352"
"707","1240","Garcia Ranch","Wingate Black-on-red","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42.5999","26.4524","11.9477","0","0","0"
"708","1240","Garcia Ranch","Wingate Polychrome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29.4791","21.7657","8.7552","0","0","0"
"709","1244","Carter Ranch Pueblo","Black-on-red, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","19.6243","20.2215","20.6296","20.8368","20.8368","20.6296","20.2215","0"
"710","1244","Carter Ranch Pueblo","Cibola Black-on-white, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","437.6714","386.6545","335.4302","286.433","240.7316","198.6765","161.4026","0"
"711","1244","Carter Ranch Pueblo","Corrugated Gray Ware, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","10.4982","10.2051","9.6607","8.8899","7.9524","6.9276","5.8662","0"
"712","1244","Carter Ranch Pueblo","Indented Corrugated Gray Ware, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","38.0497","41.964","44.0789","44.0789","41.964","38.0497","32.8149","0"
"713","1244","Carter Ranch Pueblo","McDonald Corrugated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110.0717","271.2314","380.2271","303.5362","137.9335","0"
"714","1244","Carter Ranch Pueblo","Mogollon Corrugated Brown Ware, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","1703.6779","1656.1217","1567.7746","1442.6764","1290.5341","1124.2354","951.9799","0"
"715","1244","Carter Ranch Pueblo","Mogollon Corrugated, Red-slipped","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0961","3.731","4.225","4.496","4.496","4.225","3.731","0"
"716","1244","Carter Ranch Pueblo","Mogollon Indented Corrugated Brown Ware, Smudged","0","0","0","0","0","0","0","0","0","0","0","0","0","191.1834","230.3867","260.8928","277.6288","277.6288","260.8928","230.3867","0"
"717","1244","Carter Ranch Pueblo","Mogollon Patterned Corrugated Brown Ware","0","0","0","0","0","0","0","0","0","0","0","0","0","120.7474","145.5074","164.7744","175.3445","175.3445","164.7744","145.5074","0"
"718","1244","Carter Ranch Pueblo","Mogollon Patterned Corrugated Brown Ware, Smudged","0","0","0","0","0","0","0","0","0","0","0","0","0","7.2979","8.7944","9.9589","10.5977","10.5977","9.9589","8.7944","0"
"719","1244","Carter Ranch Pueblo","Mogollon Plain Corrugated Brown Ware, Smudged","0","0","0","0","0","0","0","0","0","0","0","0","0","61.0196","63.5014","63.5014","61.0196","56.3432","49.9919","42.623","0"
"720","1244","Carter Ranch Pueblo","Polychrome, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5321","1.6065","1.6747","1.736","1.7827","1.8202","1.8479","0"
"721","1244","Carter Ranch Pueblo","Red Ware type, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","9.8808","10.1814","10.3869","10.4912","10.4912","10.3869","10.1814","0"
"722","1244","Carter Ranch Pueblo","Reserve Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0","0","67.9612","67.9612","44.2787","18.7989","0","0","0","0"
"723","1244","Carter Ranch Pueblo","Showlow Black-on-red","0","0","0","0","0","0","0","0","0","0","0","0","0","400.5452","350.1511","218.7315","97.5722","0","0","0","0"
"724","1244","Carter Ranch Pueblo","Snowflake Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0","0","471.6294","1044.1962","1681.6071","1971.1344","1681.6071","1044.1962","471.6294","0"
"725","1244","Carter Ranch Pueblo","Springerville Polychrome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0"
"726","1244","Carter Ranch Pueblo","St. Johns Black-on-red","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24.2393","60.8804","60.8804","0"
"727","1244","Carter Ranch Pueblo","St. Johns Polychrome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55.4515","139.2742","139.2742","0"
"728","1244","Carter Ranch Pueblo","Tularosa Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.8434","37.5924","55.7014","42.8627","0"
"729","1244","Carter Ranch Pueblo","Tularosa Fillet Rim","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0419","0.0787","0.1265","0.1734","0.2031","0.2031","0.1734","0"
"730","1244","Carter Ranch Pueblo","Type, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","40.2043","39.7215","39.1759","38.5044","37.7773","36.8105","35.8062","0"
"731","1244","Carter Ranch Pueblo","White Mountain type, Type Undifferentiated; Early","0","0","0","0","0","0","0","0","0","0","0","0","0","51.6546","57.6489","57.6489","51.6546","41.4337","29.7808","19.1785","0"
"732","1244","Carter Ranch Pueblo","White ware, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","651.0847","665.5312","676.5748","683.1106","687.794","687.794","683.1106","0"
"733","1244","Carter Ranch Pueblo","White-on-red, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1283","0.183","0.2443","0.3047","0.3556","0.3881","0.3959","0"
"734","1244","Carter Ranch Pueblo","Wingate Black-on-red","0","0","0","0","0","0","0","0","0","0","0","0","0","73.1542","85.7494","73.1542","45.4252","20.5171","0","0","0"
"735","1244","Carter Ranch Pueblo","Wingate Polychrome","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5147","6.2517","8.4672","6.2517","2.5147","0","0","0"
"736","1256","Seven Springs","Black-on-red, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0.1799","0.1891","0.1968","0.2028","0.2069","0.209","0.209","0.2069","0.2028","0.1968"
"737","1256","Seven Springs","Chaco Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0","0.4814","1.0373","0.4814","0","0","0","0","0","0"
"738","1256","Seven Springs","Cibola Corrugated Gray Ware, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","5.0988","5.7466","6.2235","6.4767","6.4767","6.2235","5.7466","5.0988","4.3472","3.5616"
"739","1256","Seven Springs","Heshotauthla Polychrome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13"
"740","1256","Seven Springs","Holbrook A Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0.4272","1.0728","1.0728","0.4272","0","0","0","0","0","0"
"741","1256","Seven Springs","Mogollon Corrugated Brown Ware, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0.9545","0.9819","0.9819","0.9545","0.9036","0.8315","0.7438","0.648","0.5487","0.4517"
"742","1256","Seven Springs","North Plains Black-on-red","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5695","1.4305","1.4305","0.5695"
"743","1256","Seven Springs","Pinedale Polychrome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"744","1256","Seven Springs","Plain Gray Ware, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","10.3718","9.2986","8.2073","7.1319","6.1015","5.1391","4.2615","3.4791","2.7963","2.2127"
"745","1256","Seven Springs","Puerco Black-on-red","0","0","0","0","0","0","0","0","0","0","0","3.4368","4.0285","3.4368","2.1341","0.9639","0","0","0","0","0"
"746","1256","Seven Springs","Puerco Black-on-white","0","0","0","0","0","0","0","0","0","0","0","4.461","7.6407","9.3467","8.1707","5.1041","2.2768","0","0","0","0"
"747","1256","Seven Springs","Red Ware type, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0.9894","1.0401","1.0825","1.1154","1.1379","1.1494","1.1494","1.1379","1.1154","1.0825"
"748","1256","Seven Springs","Reserve Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0.5738","1.3516","2.0745","2.0745","1.3516","0.5738","0","0","0","0"
"749","1256","Seven Springs","Showlow Black-on-red","0","0","0","0","0","0","0","0","0","0","0","0.1206","0.2065","0.2526","0.2208","0.1379","0.0615","0","0","0","0"
"750","1256","Seven Springs","St. Johns Black-on-red","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.9834","12.5166","12.5166","4.9834"
"751","1256","Seven Springs","St. Johns Polychrome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.1258","12.8742","12.8742","5.1258"
"752","1256","Seven Springs","Tularosa Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.692","37.1119","54.9894","42.3148","16.8918"
"753","1256","Seven Springs","Type, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0.4228","0.4213","0.4191","0.4141","0.4084","0.4014","0.3938","0.3838","0.3733","0.3619"
"754","1256","Seven Springs","White ware, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","2.9465","3.0409","3.1297","3.1991","3.2522","3.2836","3.3061","3.3061","3.2836","3.2522"
"755","1256","Seven Springs","Wingate Black-on-red","0","0","0","0","0","0","0","0","0","0","0","1.9731","4.3685","7.0352","8.2464","7.0352","4.3685","1.9731","0","0","0"
"756","1256","Seven Springs","Wingate Polychrome","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4508","3.6067","4.8849","3.6067","1.4508","0","0","0"
"757","1256","Seven Springs","Woodruff Smudged","0","0","0","0","0","0","0","0","0","0","0","0.5755","0.4245","0","0","0","0","0","0","0","0"
"758","1288","Village of the Great Kivas","Cibola Gray Ware, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0.1563","0.1501","0.1419","0.1325","0.1219","0.1107","0.099","0.0875","0","0","0"
"759","1288","Village of the Great Kivas","Cibola Indented Corrugated Gray","0","0","0","0","0","0","0","0","0","0","0.5637","2.029","3.1652","4.5714","6.1196","7.5851","8.7076","9.2584","0","0","0"
"760","1288","Village of the Great Kivas","Cibola Late Corrugated Ware, Type Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"761","1288","Village of the Great Kivas","Cibola Plain Gray","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0"
"762","1288","Village of the Great Kivas","Cibola White Ware, Undifferentiated","0","0","0","0","0","0","0","0","0","0","2.454","2.2788","2.078","1.8652","1.6478","1.4295","1.2207","1.0259","0","0","0"
"763","1288","Village of the Great Kivas","Dogoszhi Black-on-white","0","0","0","0","0","0","0","0","0","0","0.0168","0.0847","0.1661","0.2324","0.2324","0.1661","0.0847","0.0168","0","0","0"
"764","1288","Village of the Great Kivas","Escavada Black-on-white","0","0","0","0","0","0","0","0","0","0","8.7568","8.7568","3.4865","0","0","0","0","0","0","0","0"
"765","1288","Village of the Great Kivas","Gallup Black-on-white","0","0","0","0","0","0","0","0","0","0","0.0589","0.3827","0.7095","0.6081","0.2408","0","0","0","0","0","0"
"766","1288","Village of the Great Kivas","Holbrook B Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0.7119","1.7881","1.7881","0.7119","0","0","0","0","0","0"
"767","1288","Village of the Great Kivas","Holbrook Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0.1424","0.3576","0.3576","0.1424","0","0","0","0","0","0"
"768","1288","Village of the Great Kivas","Little Colorado White Ware, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0.1843","0.1794","0.1651","0.1439","0.1186","0.0926","0.0684","0.0478","0","0","0"
"769","1288","Village of the Great Kivas","Mesa Verde Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4639","1.5361","0","0","0"
"770","1288","Village of the Great Kivas","Mogollon Brown ware, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0.3752","0.4401","0.496","0.5372","0.5591","0.5591","0.5372","0.496","0","0","0"
"771","1288","Village of the Great Kivas","Mogollon Indented Corrugated Brown Ware, Smudged","0","0","0","0","0","0","0","0","0","0","0.2394","0.3476","0.4744","0.6084","0.7331","0.8302","0.8834","0.8834","0","0","0"
"772","1288","Village of the Great Kivas","Padre Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4636","1.092","1.6761","1.6761","1.092","0","0","0"
"773","1288","Village of the Great Kivas","Puerco Black-on-red","0","0","0","0","0","0","0","0","0","0","4.3649","7.0294","8.2397","7.0294","4.3649","1.9715","0","0","0","0","0"
"774","1288","Village of the Great Kivas","Puerco Black-on-white","0","0","0","0","0","0","0","0","0","0","1.6057","4.388","7.5156","9.1937","8.037","5.0205","2.2396","0","0","0","0"
"775","1288","Village of the Great Kivas","Puerco or Red Mesa Black-on-white","0","0","0","0","0","0","0","0","0","0","0.45","0.4329","0.378","0.2996","0.2155","0.1407","0.0834","0","0","0","0"
"776","1288","Village of the Great Kivas","Red Mesa Black-on-white","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0"
"777","1288","Village of the Great Kivas","Reserve Black-on-white","0","0","0","0","0","0","0","0","0","0","0","1.9367","4.5617","7.0016","7.0016","4.5617","1.9367","0","0","0","0"
"778","1288","Village of the Great Kivas","Reserve/Tularosa Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0.2931","0.5512","0.8852","1.2138","1.4214","1.4214","1.2138","0","0","0"
"779","1288","Village of the Great Kivas","Showlow Black-on-red","0","0","0","0","0","0","0","0","0","0","0.2113","0.5774","0.9889","1.2097","1.0575","0.6606","0.2947","0","0","0","0"
"780","1288","Village of the Great Kivas","Showlow Red","0","0","0","0","0","0","0","0","0","0","0.834","0.834","0.332","0","0","0","0","0","0","0","0"
"781","1288","Village of the Great Kivas","Snowflake Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0688","0.1524","0.2455","0.2877","0.2455","0","0","0"
"782","1288","Village of the Great Kivas","St. Johns Polychrome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"783","1288","Village of the Great Kivas","Tularosa Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2396","0.7604","0","0","0"
"784","1288","Village of the Great Kivas","Tusayan B Polychrome","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0371","0.1169","0.2084","0.2976","0.3401","0","0","0"
"785","1288","Village of the Great Kivas","Tusayan Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"786","1288","Village of the Great Kivas","White Mountain type, Type Undifferentiated; Early","0","0","0","0","0","0","0","0","0","0","0.1642","0.2549","0.3547","0.4422","0.4935","0.4935","0.4422","0.3547","0","0","0"
"787","1288","Village of the Great Kivas","Wingate Black-on-red","0","0","0","0","0","0","0","0","0","0","0","2.0859","4.6181","7.4372","8.7177","7.4372","4.6181","2.0859","0","0","0"
"788","1288","Village of the Great Kivas","Wingate Polychrome","0","0","0","0","0","0","0","0","0","0","0","0","0","4.3524","10.8202","14.6548","10.8202","4.3524","0","0","0"
"789","1288","Village of the Great Kivas","Woodruff Smudged","0","0","0","0","0","0","0","0","0","0","1.7269","1.3081","0.965","0","0","0","0","0","0","0","0"
"790","1307","Fenced Up Horse Canyon","Cibola Black-on-white, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0.3344","0.3049","0.2737","0.2418","0.2098","0.1791","0.1505","0.1242","0.1009","0.0807"
"791","1307","Fenced Up Horse Canyon","Cibola Indented Corrugated Gray","0","0","0","0","0","0","0","0","0","0","0","1.2317","1.9215","2.7751","3.7149","4.6046","5.286","5.6203","5.5328","5.0484","4.2648"
"792","1307","Fenced Up Horse Canyon","Escavada-Puerco Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0.7152","0.2848","0","0","0","0","0","0","0","0"
"793","1307","Fenced Up Horse Canyon","Reserve Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0.3587","0.8448","1.2966","1.2966","0.8448","0.3587","0","0","0","0"
"794","1307","Fenced Up Horse Canyon","St. Johns Polychrome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5695","1.4305","1.4305","0.5695"
"795","1307","Fenced Up Horse Canyon","Tularosa Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5823","8.1965","12.1449","9.3456","3.7307"
"796","1307","Fenced Up Horse Canyon","White Mountain type, Type Undifferentiated; Early","0","0","0","0","0","0","0","0","0","0","0","0.1522","0.2118","0.264","0.2947","0.2947","0.264","0.2118","0.1522","0.098","0.0565"
"797","1307","Fenced Up Horse Canyon","Wingate Black-on-red","0","0","0","0","0","0","0","0","0","0","0","0.1127","0.2496","0.402","0.4712","0.402","0.2496","0.1127","0","0","0"
"798","1307","Fenced Up Horse Canyon","Wingate Polychrome","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0311","5.0494","6.8389","5.0494","2.0311","0","0","0"
"799","1314","Los Gigantes","Cibola Black-on-white, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","51.8919","45.8431","39.7698","33.9605","28.542","23.5558","19.1365","15.3005"
"800","1314","Los Gigantes","Cibola Corrugated Gray Ware, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","324.8872","338.1011","338.1011","324.8872","299.9886","266.1723","226.9378","185.9247"
"801","1314","Los Gigantes","Cibola Late Corrugated Ware, Type Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3693","0.7698","1.2562","1.6047"
"802","1314","Los Gigantes","Cibola White Ware, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","27.7561","24.5207","21.2722","18.1649","15.2666","12.5996","10.2358","8.184"
"803","1314","Los Gigantes","Gallup Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7164","0.2836","0","0","0","0","0","0"
"804","1314","Los Gigantes","Heshotauthla Black-on-red or Polychrome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"805","1314","Los Gigantes","Kwakina Polychrome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"806","1314","Los Gigantes","Mogollon Corrugated Brown Ware, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1619","0.1574","0.149","0.1371","0.1227","0.1069","0.0905","0.0745"
"807","1314","Los Gigantes","Mogollon Corrugated Smudged Brown Ware, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5252","0.6393","0.7413","0.8176","0.8588","0.8588","0.8176","0.7413"
"808","1314","Los Gigantes","Mogollon Plain Brown Ware","0","0","0","0","0","0","0","0","0","0","0","0","0","1.055","0.9634","0.8725","0.7837","0.6981","0.6168","0.541","0.4696"
"809","1314","Los Gigantes","Pinedale Black-on-red","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"810","1314","Los Gigantes","Pinedale Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8612","16.1388"
"811","1314","Los Gigantes","Puerco Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1262","0.9845","0.615","0.2743","0","0","0","0"
"812","1314","Los Gigantes","Reserve Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0491","2.0491","1.335","0.5668","0","0","0","0"
"813","1314","Los Gigantes","Socorro Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1123","0.1539","0.1803","0.1803","0.1539","0.1123","0.0699","0.0372"
"814","1314","Los Gigantes","Springerville Polychrome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"815","1314","Los Gigantes","St. Johns Black-on-red","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.7847","54.7153","54.7153","21.7847"
"816","1314","Los Gigantes","St. Johns Polychrome","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47.4137","119.0863","119.0863","47.4137"
"817","1314","Los Gigantes","Tularosa Black-on-white","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.173","22.768","33.7358","25.96","10.3631"
"818","1314","Los Gigantes","Type, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","4.1173","4.0678","4.0119","3.9432","3.8687","3.7697","3.6669","3.5545"
"819","1314","Los Gigantes","White Mountain type, Type Undifferentiated; Early","0","0","0","0","0","0","0","0","0","0","0","0","0","110.8766","123.7433","123.7433","110.8766","88.9373","63.9243","41.1665","23.7322"
"820","1314","Los Gigantes","White ware, Undifferentiated","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7219","0.7379","0.7501","0.7574","0.7626","0.7626","0.7574","0.7501"
"821","1314","Los Gigantes","Wingate Black-on-red","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9819","1.151","0.9819","0.6097","0.2754","0","0","0"
