"SWSN_ID","Site","Type","unapportioned","X665.P800","X665.P825","X665.P850","X665.P875","X665.P900","X665.P925","X665.P950","X665.P975","X665.P1000","X665.P1025","X665.P1050","X665.P1075","X665.P1100","X665.P1125","X665.P1150","X665.P1175","X665.P1200","X665.P1225","X665.P1250","X665.P1275"
"857","1365","Wupatki","Medicine Gray","0",0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0
"858","1365","Wupatki","Moenkopi Corrugated","0",0,0,0,0,0,0,0,0,0,0,0,0,0,36.2835,162.7455,438.9267,1692.8208,2296.2236,0,0
"859","1365","Wupatki","Mogollon Brown ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,0,0.183,0.1699,0.1899,0.2683,0.4693,2.1718,6.5478,0,0
"860","1365","Wupatki","Mogollon Corrugated Brown Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,0,5.0521,4.3331,4.5224,6.0498,10.1331,45.4306,134.4789,0,0
"861","1365","Wupatki","Padre Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0.73,1.8461,4.004,7.2881,23.7988,34.333,0,0
"862","1365","Wupatki","Polacca Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336,0.1537,0.7703,1.0423,0,0
"863","1365","Wupatki","Red Ware type, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,0,0.0623,0.0556,0.0616,0.0887,0.1632,0.8177,2.7508,0,0
"864","1365","Wupatki","Shato Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,12.6283,20.2137,1.158,0,0,0,0,0,0
"865","1365","Wupatki","Showlow Black-on-red","0",0,0,0,0,0,0,0,0,0,0,0,22.9985,24.1295,22.6475,19.992,16.2326,0,0,0,0
"866","1365","Wupatki","Sosi Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,70.5163,130.8622,140.5023,91.7617,13.3575,0,0,0,0
"867","1365","Wupatki","St. Johns Polychrome","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4683,12.5317,0,0
"868","1365","Wupatki","Sunset Red/Sunset Brown","0",0,0,0,0,0,0,0,0,0,0,0,1875.7628,3181.0862,3996.4499,3913.4503,2920.2506,0,0,0,0
"869","1365","Wupatki","Tsegi Polychrome","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
"870","1365","Wupatki","Tsegi Red-on-orange","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3635,11.6365,0,0
"871","1365","Wupatki","Turkey Hill Red","0",0,0,0,0,0,0,0,0,0,0,0,0,8.9633,149.2701,365.2076,291.5591,0,0,0,0
"872","1365","Wupatki","Tusayan Black-on-red","0",0,0,0,0,0,0,0,0,0,0,0,31.609,41.9846,53.9728,70.6185,91.9779,255.0809,264.7561,0,0
"873","1365","Wupatki","Tusayan Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2097,1.7903,0,0
"874","1365","Wupatki","Tusayan Corrugated","0",0,0,0,0,0,0,0,0,0,0,0,570.6935,575.786,554.7741,536.7673,510.0639,538.9153,0,0,0
"875","1365","Wupatki","Tusayan Gray Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,0,6.8518,5.137,4.7437,5.6728,8.5976,35.3023,96.6947,0,0
"876","1365","Wupatki","Tusayan Polychrome","0",0,0,0,0,0,0,0,0,0,0,0,0,0.228,0.7721,1.9459,5.0567,28.9632,90.0341,0,0
"877","1365","Wupatki","Tusayan White Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,0,71.704,57.5579,55.3398,67.0338,99.9759,393.0402,1002.3482,0,0
"878","1365","Wupatki","Verde Gray","0",0,0,0,0,0,0,0,0,0,0,0,0,1.0642,2.3821,5.493,12.7721,64.0129,170.2758,0,0
"879","1365","Wupatki","Walnut Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,23.0863,58.3828,126.6277,230.4866,752.6364,1085.7801,0,0
"880","1365","Wupatki","Winona Brown","0",0,0,0,0,0,0,0,0,0,0,0,313.6088,668.6812,972.3689,1014.5319,742.8092,0,0,0,0
"881","1365","Wupatki","Winona Corrugated","0",0,0,0,0,0,0,0,0,0,0,0,4.8447,4.1552,0,0,0,0,0,0,0
"882","1365","Wupatki","Wupatki Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0,6.6931,20.9404,61.3826,360.6141,1045.3698,0,0
"883","1365","Wupatki","Youngs Brown","0",0,0,0,0,0,0,0,0,0,0,0,59.7466,90.0652,44.3574,0.8307,0,0,0,0,0
"884","1368","Lukachukai GH","Black Mesa Black-on-white","0",0,0,0,0,0,0,0,0,0,0,1.8323,1.1677,0,0,0,0,0,0,0,0
"885","1368","Lukachukai GH","Chuska Gray Ware, Type Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,0.1306,0.1596,0.1468,0.1289,0.1284,0.1401,0.1655,0,0,0
"886","1368","Lukachukai GH","Cibola Black-on-white, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,0.1264,0.1531,0.1412,0.1258,0.1284,0.1453,0.1799,0,0,0
"887","1368","Lukachukai GH","Corrugated Gray Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,0.1816,0.2482,0.2551,0.2501,0.2784,0.3395,0.4471,0,0,0
"888","1368","Lukachukai GH","Dogoszhi Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.2929,0.7624,1.0969,1.1061,0.9295,0.6287,0.1838,0,0,0
"889","1368","Lukachukai GH","Escavada Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.654,0.346,0,0,0,0,0,0,0,0
"890","1368","Lukachukai GH","Flagstaff Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4053,1.0708,0.5239,0,0,0
"891","1368","Lukachukai GH","Gallup Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.1539,0.3789,0.3339,0.1333,0,0,0,0,0,0
"892","1368","Lukachukai GH","Kana'a Neckbanded","0",0,0,0,0,0,0,0,0,0,0,2.5575,1.4425,0,0,0,0,0,0,0,0
"893","1368","Lukachukai GH","Moenkopi Corrugated","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491,0.1833,0.3599,0.4077,0,0,0
"894","1368","Lukachukai GH","Showlow Black-on-red","0",0,0,0,0,0,0,0,0,0,0,0.2584,0.588,0.7395,0.652,0.4789,0.2831,0,0,0,0
"895","1368","Lukachukai GH","Sosi Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.1138,1.8906,4.2055,4.2409,2.3049,0.2444,0,0,0,0
"896","1368","Lukachukai GH","Tsegi Orange Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,0.4702,0.8692,1.114,1.2538,1.4744,1.7508,2.0675,0,0,0
"897","1368","Lukachukai GH","Tusayan Black-on-red","0",0,0,0,0,0,0,0,0,0,0,0.6744,1.7949,2.8578,3.4505,3.757,3.5629,2.9024,0,0,0
"898","1368","Lukachukai GH","Tusayan Corrugated","0",0,0,0,0,0,0,0,0,0,0,2.0516,4.2032,5.0832,4.6001,3.7038,2.5626,0.7954,0,0,0
"899","1368","Lukachukai GH","Tusayan Polychrome","0",0,0,0,0,0,0,0,0,0,0,0,0,0.2908,0.9249,1.9397,3.6701,6.1745,0,0,0
"900","1368","Lukachukai GH","Tusayan White Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,1.5335,1.992,1.9167,1.7308,1.7447,1.8947,2.1878,0,0,0
"901","1368","Lukachukai GH","White Mountain type, Type Undifferentiated; Early","0",0,0,0,0,0,0,0,0,0,0,0.0522,0.0966,0.1238,0.1393,0.1638,0.1945,0.2298,0,0,0
"902","1368","Lukachukai GH","Wingate Black-on-red","0",0,0,0,0,0,0,0,0,0,0,0.0354,0.1041,0.1723,0.2037,0.2044,0.1682,0.1119,0,0,0
"903","1368","Lukachukai GH","Wingate Polychrome","0",0,0,0,0,0,0,0,0,0,0,0,0,1.3848,3.4716,5.5292,5.4105,3.204,0,0,0
"904","1373","Antelope House","Black Mesa Black-on-white","0",0,0,0,0,0,0,0,0,0,0,104.8704,124.1295,0,0,0,0,0,0,0,0
"905","1373","Antelope House","Cameron Polychrome","0",0,0,0,0,0,0,0,0,0,0,0.0213,0.1032,0.4086,0.3281,0.1389,0,0,0,0,0
"906","1373","Antelope House","Chaco Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,3.743,28.5563,16.7007,0,0,0,0,0,0
"907","1373","Antelope House","Citadel Polychrome","0",0,0,0,0,0,0,0,0,0,0,0.0335,0.1632,0.7816,0.9133,0.7574,0.3511,0,0,0,0
"908","1373","Antelope House","Cortez Black-on-white","0",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"909","1373","Antelope House","Dogoszhi Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.7462,3.6082,17.8763,22.5282,21.0187,11.4251,1.7974,0,0,0
"910","1373","Antelope House","Escavada Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.5044,0.4956,0,0,0,0,0,0,0,0
"911","1373","Antelope House","Flagstaff Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4069,24.2157,6.3775,0,0,0
"912","1373","Antelope House","Gallup Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.5306,2.4275,7.3662,3.6756,0,0,0,0,0,0
"913","1373","Antelope House","Holbrook Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.1743,1.0805,3.8256,1.9195,0,0,0,0,0,0
"914","1373","Antelope House","Leupp Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3054,1.6946,0,0
"915","1373","Antelope House","Mancos Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.6432,1.6667,4.8515,3.9347,2.5879,0.316,0,0,0,0
"916","1373","Antelope House","McElmo Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.1229,0.9799,6.2444,11.0868,15.9642,14.6804,7.8635,3.0579,0,0
"917","1373","Antelope House","Medicine Black-on-red","0",0,0,0,0,0,0,0,0,0,0,0.6801,3.3,13.0745,10.4999,4.4457,0,0,0,0,0
"918","1373","Antelope House","Mesa Verde Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0159,49.8993,44.0849,0,0
"919","1373","Antelope House","Padre Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0.2921,0.8669,1.7372,1.8503,0.9554,0.2982,0,0
"920","1373","Antelope House","Puerco Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.3384,1.4304,6.1951,6.825,5.5663,2.6446,0,0,0,0
"921","1373","Antelope House","Reserve Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.0078,0.0456,0.248,0.3125,0.2659,0.1202,0,0,0,0
"922","1373","Antelope House","Sosi Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.1169,3.6078,27.6381,34.8302,21.0169,1.7903,0,0,0,0
"923","1373","Antelope House","St. Johns Black-on-red or Polychrome","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9463,70.0537,0,0
"924","1373","Antelope House","Tularosa Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1598,0.4022,0.438,0,0
"925","1373","Antelope House","Tusayan Black-on-red","0",0,0,0,0,0,0,0,0,0,0,0.2703,1.336,7.3255,11.0534,13.3621,10.1839,4.4661,1.0027,0,0
"926","1373","Antelope House","Tusayan Polychrome","0",0,0,0,0,0,0,0,0,0,0,0,0,1.8745,7.4492,17.3461,26.3764,23.8897,16.0641,0,0
"927","1373","Antelope House","Undecorated Type, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,6.8717,16.8982,59.5162,74.103,95.4202,99.89,77.6712,55.6295,0,0
"928","1373","Antelope House","Walnut Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,1.4116,4.19,8.3965,8.9431,4.6178,1.4411,0,0
"929","1373","Antelope House","White ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,1.9181,4.8848,17.7992,22.9287,30.4325,32.7268,26.1149,19.1952,0,0
"930","1373","Antelope House","Wingate Black-on-red","0",0,0,0,0,0,0,0,0,0,0,0.1161,0.6342,3.6158,5.3414,5.9493,3.9348,1.4085,0,0,0
"931","1376","White House","Black Mesa Black-on-white","0",0,0,0,0,0,0,0,0,3.3718,8.7453,31.6528,32.2301,0,0,0,0,0,0,0,0
"932","1376","White House","Brimhall Black-on-white","0",0,0,0,0,0,0,0,0,0,0.0084,0.3233,1.2722,2.8511,1.545,0,0,0,0,0,0
"933","1376","White House","Chaco Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0.9791,5.5168,3.5039,0,0,0,0,0,0
"934","1376","White House","Chaco-McElmo Black-on-white (carbon paint)","0",0,0,0,0,0,0,0,0,0,0,0,0.0123,0.2374,0.4703,0.2801,0,0,0,0,0
"935","1376","White House","Chuska Black-on-white","0",0,0,0,0,0,0,0,0,0,0.0122,0.5347,1.643,1.8101,0,0,0,0,0,0,0
"936","1376","White House","Chuska Indented Corrugated Gray","0",0,0,0,0,0,0,0,0,0,4e-04,0.0102,0.0378,0.1489,0.265,0.4209,0.523,0.5441,0.4557,0.3415,0.2523
"937","1376","White House","Cibola Corrugated Gray Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,3e-04,0.0011,0.0076,0.0182,0.0514,0.0733,0.1036,0.1272,0.1455,0.1494,0.1522,0.1703
"938","1376","White House","Cibola Indented Corrugated Gray","0",0,0,0,0,0,0,0,0,0,6e-04,0.0117,0.0388,0.1464,0.2683,0.4699,0.6901,0.9092,1.0342,1.1288,1.302
"939","1376","White House","Cibola Plain Gray","0",0,0,0,0,0,0,0,0,1.6231,2.3767,0,0,0,0,0,0,0,0,0,0
"940","1376","White House","Cibola White Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0.0184,0.0575,0.3151,0.61,1.4317,1.7311,2.1221,2.3181,2.4142,2.3021,2.2373,2.4424
"941","1376","White House","Coconino Gray","0",0,0,0,0,0,0,0,0,0.1751,0.5802,2.2326,2.012,0,0,0,0,0,0,0,0
"942","1376","White House","Corrugated Gray Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0.0232,0.0834,0.5205,1.1366,2.9719,3.9539,5.2892,6.2262,6.9017,6.947,7.0374,7.9091
"943","1376","White House","Cortez Black-on-white","0",0,0,0,0,0,0,0,0,3.7678,6.4415,7.7906,0,0,0,0,0,0,0,0,0
"944","1376","White House","Deadmans (La Plata) Black-on-red","0",0,0,0,0,0,0,0,0,2.4212,3.5786,0,0,0,0,0,0,0,0,0,0
"945","1376","White House","Dogoszhi Black-on-white","0",0,0,0,0,0,0,0,0,0,0.0021,0.063,0.262,0.9586,1.312,1.3248,0.8648,0.2127,0,0,0
"946","1376","White House","Dolores Corrugated","0",0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.2921,0.4127,0.2102,0,0,0,0
"947","1376","White House","Escavada Black-on-white","0",0,0,0,0,0,0,0,0,0.07,0.5824,3.4401,2.9075,0,0,0,0,0,0,0,0
"948","1376","White House","Flagstaff Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8263,7.2062,2.9675,0,0,0
"949","1376","White House","Gallup Black-on-white","0",0,0,0,0,0,0,0,0,0,0.0309,1.1853,4.6648,10.4539,5.665,0,0,0,0,0,0
"950","1376","White House","Holbrook B Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.0359,0.1913,0.5002,0.2726,0,0,0,0,0,0
"951","1376","White House","Holbrook Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.0359,0.1913,0.5002,0.2726,0,0,0,0,0,0
"952","1376","White House","Indented Corrugated Gray Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0.0015,0.0067,0.0504,0.1304,0.3953,0.5966,0.8855,1.1327,1.3364,1.4001,1.4445,1.6198
"953","1376","White House","Kana'a Gray Ware","0",0,0,0,0,0,0,0,0,0.7894,1.2105,0,0,0,0,0,0,0,0,0,0
"954","1376","White House","Kayenta Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4228,0.5772
"955","1376","White House","Kiet Siel Polychrome","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5375,1.4625
"956","1376","White House","Kintiel Black-on-orange","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"957","1376","White House","Klagetoh Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9595,4.0405
"958","1376","White House","Klagetoh Polychrome","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5073,1.4927
"959","1376","White House","Little Colorado White Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0.0065,0.0221,0.1273,0.2487,0.5666,0.6395,0.7052,0.6661,0.5768,0.441,0,0
"960","1376","White House","Mancos Black-on-white","0",0,0,0,0,0,0,0,0,0.0042,0.0239,0.1894,0.4223,0.9078,0.7997,0.5691,0.0835,0,0,0,0
"961","1376","White House","Mancos Corrugated","0",0,0,0,0,0,0,0,0,0.0035,0.0133,0.0788,0.1446,0.2822,0.2492,0.1962,0.0323,0,0,0,0
"962","1376","White House","McElmo Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.0451,0.3096,1.4568,2.8091,4.3779,4.8352,4.0496,2.4755,0.6413,0
"963","1376","White House","Medicine Black-on-red","0",0,0,0,0,0,0,0,0,0,9e-04,0.0303,0.1267,0.3707,0.3232,0.1481,0,0,0,0,0
"964","1376","White House","Mesa Verde Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.389,5.6989,7.9147,4.5337,0.4638
"965","1376","White House","Mesa Verde Corrugated Gray Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0.0049,0.0204,0.1404,0.3219,0.8416,1.0669,1.2929,1.3146,1.1987,0.944,0.7125,0.1413
"966","1376","White House","Mesa Verde Gray ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0.0014,0.0044,0.0234,0.0441,0.1004,0.1171,0.1385,0.145,0.1444,0.1315,0.1213,0.0283
"967","1376","White House","Mesa Verde White Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0.0271,0.083,0.4444,0.8373,1.9073,2.2257,2.6321,2.7579,2.7459,2.4998,2.3065,0.5331
"968","1376","White House","Moenkopi Corrugated","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1548,0.6945,1.3164,1.2553,0.579,0,0
"969","1376","White House","Neckbanded Gray Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0.9997,0,0,0,0,0,0,0,0,0,0,1e-04
"970","1376","White House","Padre Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0.1617,0.5213,1.1305,1.4462,1.1676,0.5728,0,0
"971","1376","White House","Pinedale Polychrome","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"972","1376","White House","Plain Brown Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0.0014,0.0044,0.025,0.0503,0.1232,0.1569,0.2045,0.2386,0.2679,0.2775,0.295,0.3553
"973","1376","White House","Plain Gray Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0.144,0.4413,2.3736,4.5171,10.4249,12.3983,14.9888,16.1498,16.5949,15.6539,15.0518,16.2613
"974","1376","White House","Puerco Black-on-white","0",0,0,0,0,0,0,0,0,0,0.0025,0.0404,0.1468,0.4696,0.5618,0.4958,0.2831,0,0,0,0
"975","1376","White House","Red Mesa Black-on-white","0",0,0,0,0,0,0,0,0,19.8758,18.124,0,0,0,0,0,0,0,0,0,0
"976","1376","White House","Red Ware type, Undifferentiated","0",0,0,0,0,0,0,0,0,9e-04,0.0032,0.0199,0.0445,0.1211,0.1708,0.2463,0.3182,0.3943,0.4511,0.5289,0.7008
"977","1376","White House","Reserve Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.0216,0.1081,0.4336,0.5935,0.5464,0.2968,0,0,0,0
"978","1376","White House","San Juan Red ware, Undifferentiated","0",0,0,0,0,0,0,0,0,1.3171,2.6828,0,0,0,0,0,0,0,0,0,0
"979","1376","White House","Showlow Black-on-red","0",0,0,0,0,0,0,0,0,0,0.0013,0.0202,0.0734,0.2348,0.2809,0.248,0.1414,0,0,0,0
"980","1376","White House","Showlow Red","0",0,0,0,0,0,0,0,0,0.01,0.0832,0.4914,0.4154,0,0,0,0,0,0,0,0
"981","1376","White House","Snowflake Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0.0226,0.0684,0.1557,0.2335,0.2469,0.1771,0.0958,0
"982","1376","White House","Sosi Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.0508,1.3492,7.6329,10.4465,6.8225,0.6979,0,0,0,0
"983","1376","White House","St. Johns Black-on-red","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5117,4.3871,5.2483,2.8529
"984","1376","White House","St. Johns Polychrome","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6197,4.7004,5.6231,3.0567
"985","1376","White House","Taylor Black-on-white","0",0,0,0,0,0,0,0,0,0.01,0.0832,0.4914,0.4154,0,0,0,0,0,0,0,0
"986","1376","White House","Toadlena Black-on-white","0",0,0,0,0,0,0,0,0,0.0323,0.1643,0.9706,1.3424,1.4903,0,0,0,0,0,0,0
"987","1376","White House","Tsegi Black-on-orange","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1919,0.4946,0.3134
"988","1376","White House","Tsegi Orange Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,8e-04,0.0046,0.0418,0.1236,0.4028,0.6152,0.8693,0.9965,0.9905,0.8225,0.6337,0.4988
"989","1376","White House","Tularosa Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471,0.1852,0.317,0.2918,0.159
"990","1376","White House","Tusayan A Polychrome","0",0,0,0,0,0,0,0,0,0,0,0,0,0.0426,0.1839,0.4635,0.8463,1.1986,1.267,1.1099,0.8883
"991","1376","White House","Tusayan B Polychrome","0",0,0,0,0,0,0,0,0,0,0,0,0,0.0426,0.1839,0.4635,0.8463,1.1986,1.267,1.1099,0.8883
"992","1376","White House","Tusayan Black-on-red","0",0,0,0,0,0,0,0,0,0,9e-04,0.0458,0.1948,0.789,1.2929,1.6916,1.5485,1.0618,0.3747,0,0
"993","1376","White House","Tusayan Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5117,4.3871,5.2483,2.8529
"994","1376","White House","Tusayan Corrugated","0",0,0,0,0,0,0,0,0,0.0011,0.0326,0.3891,1.2735,3.9171,4.811,4.6549,3.1087,0.812,0,0,0
"995","1376","White House","Tusayan Gray Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0.0628,0.1907,1.0177,1.9194,4.3869,5.164,6.1753,6.5776,6.6777,6.2193,5.8969,2.712
"996","1376","White House","Tusayan Polychrome","0",0,0,0,0,0,0,0,0,0,0,0,0,0.0071,0.0307,0.0772,0.1411,0.1997,0.2112,0.185,0.148
"997","1376","White House","Tusayan White Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0.0244,0.0865,0.5228,1.085,2.6553,3.2543,3.9418,4.1317,4.0163,3.4827,2.9931,2.806
"998","1376","White House","Walnut A Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0.0647,0.2085,0.4522,0.5784,0.467,0.2292,0,0
"999","1376","White House","Walnut B Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3197,2.6803,0,0
"1000","1376","White House","Wepo Black-on-white","0",0,0,0,0,0,0,0,0,0.861,1.1388,0,0,0,0,0,0,0,0,0,0
"1001","1376","White House","White Mountain type, Type Undifferentiated; Early","0",0,0,0,0,0,0,0,0,0.0022,0.0129,0.1185,0.3501,1.1412,1.7431,2.4632,2.8233,2.8063,2.3306,1.7955,1.4131
"1002","1376","White House","White ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0.0048,0.0166,0.1017,0.2228,0.5995,0.8387,1.2049,1.5562,1.9416,2.2434,2.6655,3.6044
"1003","1376","White House","Wingate Black-on-red","0",0,0,0,0,0,0,0,0,0,0,0.077,0.3617,1.5231,2.4433,2.9456,2.3398,1.3095,0,0,0
"1004","1376","White House","Wingate Polychrome","0",0,0,0,0,0,0,0,0,0,0,0,0,0.9439,3.2113,6.1462,5.805,2.8936,0,0,0
"1005","1376","White House","Woodruff Brown","0",0,0,0,0,0,0,0,0,0.0301,0.0777,0.3477,0.5444,0,0,0,0,0,0,0,0
"1006","1377","Salina Springs","Black Mesa Black-on-white","0",0,0,0,0,0,0,0,0,0,0,1.2179,0.7821,0,0,0,0,0,0,0,0
"1007","1377","Salina Springs","Chaco Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0.1935,0.4923,0.3142,0,0,0,0,0,0
"1008","1377","Salina Springs","Dogoszhi Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.1284,0.3366,0.5563,0.765,0.6792,0.4023,0.1323,0,0,0
"1009","1377","Salina Springs","Flagstaff Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5259,3.5302,1.9439,0,0,0
"1010","1377","Salina Springs","Holbrook B Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.0952,0.32,0.3779,0.2069,0,0,0,0,0,0
"1011","1377","Salina Springs","Kana'a Neckbanded","0",0,0,0,0,0,0,0,0,0,0,1.2752,0.7248,0,0,0,0,0,0,0,0
"1012","1377","Salina Springs","Kayenta Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5001,1.4999
"1013","1377","Salina Springs","Kayenta Polychrome","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6682,1.3318
"1014","1377","Salina Springs","Klagetoh Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
"1015","1377","Salina Springs","Klagetoh Black-on-yellow","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0001,1.9999
"1016","1377","Salina Springs","Leupp Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8752,1.1248,0,0
"1017","1377","Salina Springs","Moenkopi Corrugated","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806,0.3179,0.5467,0.6971,0.3577,0,0
"1018","1377","Salina Springs","Padre Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0,0.0338,0.1096,0.209,0.2426,0.262,0.1429,0,0
"1019","1377","Salina Springs","Plain Gray Ware, Undifferentiated","0",0,0,0,0,0,0,0,0,0,0,0.1411,0.1694,0.1765,0.211,0.2242,0.2192,0.3013,0.3159,0.1348,0.1066
"1020","1377","Salina Springs","Puerco Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.1964,0.4502,0.6504,0.7819,0.6068,0.3142,0,0,0,0
"1021","1377","Salina Springs","Shato Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0,0.2972,0.6549,0.0481,0,0,0,0,0,0
"1022","1377","Salina Springs","Sosi Black-on-white","0",0,0,0,0,0,0,0,0,0,0,0.0256,0.4286,1.095,1.5059,0.8647,0.0803,0,0,0,0
"1023","1377","Salina Springs","St. Johns Polychrome","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0.4874,0.2586,0.103
"1024","1377","Salina Springs","Tusayan Black-on-red","0",0,0,0,0,0,0,0,0,0,0,0.0919,0.2465,0.4508,0.7422,0.8538,0.7092,0.6503,0.2553,0,0
